name,city,state,phone,email
Shri Mahavir Medical Centre,Mumbai,Maharashtra,918828818864,
Yash pathology laboratory,Mumbai,Maharashtra,919029971390,
SRL Diagnostic Goregaon East (blood test home visit),Mumbai,Maharashtra,918928772692,
lifecare pathology laboratory,Mumbai,Maharashtra,919987020894,
Shree Siddhivinayak Pathology Laboratory,Mumbai,Maharashtra,918454061230,
Shree Gurukripa Pathological Laboratory,Mumbai,Maharashtra,918779883845,
Jay Pathology Laboratory,Mumbai,Maharashtra,919892863085,
Divyajyoti Diagnostic centre | Pathology Lab,Mumbai,Maharashtra,919137055406,
A J Pathology Laboratory,Mumbai,Maharashtra,917045488229,
MedTest Lab,Mumbai,Maharashtra,917021130051,
Discovery Diagnostics - Pathology Lab Blood Test Centre.,Mumbai,Maharashtra,919930820352,
VIKAS PATHOLOGY LABORATORY,Mumbai,Maharashtra,918097900500,
Dr. Bajaj Diagnostics,Mumbai,Maharashtra,919152260760,
Accura Health Care & Diagnostics,Mumbai,Maharashtra,918691801473,
"Geetadevi Charitable Polyclinic and Diagnostic Centre | Pathology, Dental, Physiotherapy",Mumbai,Maharashtra,918851229250,
"Dr. Panchal Lab And Diagnostics Centre | Pathology lab | Sonography centre | Xray, CBC test , LFT, Lipid, HbA1c in Borivali",Mumbai,Maharashtra,917400048207,
"Indira PathLabs Borivali, Mumbai, Maharashtra",Mumbai,Maharashtra,917240234000,
Rajeshree Pathology Laboratory,Mumbai,Maharashtra,919930897533,
Sarvoday Pathology Laboratory,Mumbai,Maharashtra,918169793180,
Dr Karnik Pathology Laboratory,Mumbai,Maharashtra,918422068222,
Zen Pathology Laboratory,Mumbai,Maharashtra,919870103306,
Shree Gajanan Diagnostics,Mumbai,Maharashtra,919987411929,
Kala Diagnostics Nuberg (Pathalogy Lab Borivali East),Mumbai,Maharashtra,918108177298,
Blood Care Pathology,Mumbai,Maharashtra,919594329263,
Prime Hi - tech Diagnostics,Mumbai,Maharashtra,918976905115,
Path Vision Diagnostics,Mumbai,Maharashtra,919819466424,
NEUBERG Dr.Ajay Shah Pathology Laboratory est.1987,Mumbai,Maharashtra,918108154298,
Dr.Ajay Shah Laboratory,Mumbai,Maharashtra,918108154298,
Kala Diagnostics,Mumbai,Maharashtra,919987208660,
Neuberg Dr. Ajay Shah,Mumbai,Maharashtra,918108185299,
Riddhi Siddhi Pathological Laboratory,Mumbai,Maharashtra,919820595073,
Pollux pathology lab,Mumbai,Maharashtra,918356862815,
M.M. MEDICAL CENTER & DIAGNOSTICS - DAHISAR EAST,Mumbai,Maharashtra,918828839911,
Accura Sonography and Diagnostic center,Mumbai,Maharashtra,917304959612,
Bio Care Diagnostic Laboratory,Mumbai,Maharashtra,919702412381,
Royal Pathology Laboratory,Mumbai,Maharashtra,919137717202,
Labcorp Diagnostics PVT LTD - LDPL,Mumbai,Maharashtra,919768112093,
Liferay Health Centre,Mumbai,Maharashtra,919022628541,
Asavlee Dr.Aparna's Pathology Laboratory,Mumbai,Maharashtra,919821309914,
OneTouch Diagnostics (Blood Test in Andheri West),Mumbai,Maharashtra,918459669226,
Ichhapurti Diagnostic Centre And Polyclinic,Mumbai,Maharashtra,919594002447,
Curis Pathology Lab & Diagnostic Center in goregaon east I Home blood Collection Center in Goregaon East,Mumbai,Maharashtra,919004569597,
Agrawal Diagnostic Centre,Mumbai,Maharashtra,919619913231,
AGRAWAL HEALTH CENTRE,Mumbai,Maharashtra,919699366022,
Healthcare Medical Centre and Diagnostics - Pathology Lab in Goregaon East,Mumbai,Maharashtra,917977374838,
DIVYAJYOTI PATHOLOGY LABORATORY,Mumbai,Maharashtra,919137055406,
Shree Sai Pathology Lab,Mumbai,Maharashtra,919920915011,
"HealthSpring Diagnostics | Best Diagnostic Centre in Kandivali | 2D Echo, Sonography",Mumbai,Maharashtra,917506018669,
TRUCARE DIAGNOSTIC CENTRE,Mumbai,Maharashtra,919768113698,
Life Heal Path Lab,Mumbai,Maharashtra,918850127609,
SADHA ADITY PATHOLOGY LABORATORY,Mumbai,Maharashtra,918356089136,
Sunshine Pathology Laboratory,Mumbai,Maharashtra,919920377245,
Life Care Pathology Center,Mumbai,Maharashtra,918879532302,
Sai Ganesh Path Lab,Mumbai,Maharashtra,918691839787,
Dr. Vyas Diagnostic Center,Mumbai,Maharashtra,919833677756,
SAI SAMADHAN PATHOLOGY LAB,Mumbai,Maharashtra,919137312343,
Nivaran Diagnostics,Mumbai,Maharashtra,918655749943,
Shree Pathology Lab,Mumbai,Maharashtra,918779590556,
Pal Diagnostic Laboratory,Mumbai,Maharashtra,919323847943,
Dr. Patil's Path Lab: Pathology Lab | Blood Test | Sugar Test | Diagnostic Centre | Pathlab | Urine Tests in Kandivali,Mumbai,Maharashtra,919930161014,
Apoorva Diagnostic & Healthcare,Mumbai,Maharashtra,918097527954,
Citrus Diagnostics,Mumbai,Maharashtra,917208954348,
Shree Naminathji Jain Foundation Pathology Laboratory,Mumbai,Maharashtra,917208830883,
Umang Pathology Laboratory,Mumbai,Maharashtra,918756323275,
Omkar Health Care & Diagnostic Centre,Mumbai,Maharashtra,919320099562,
Priyanka Pathological Laboratory,Mumbai,Maharashtra,919892006488,
DR. BOLLA'S PATH LAB,Mumbai,Maharashtra,919324777606,
DR AJAY SHAH PATHOLOGY LABORATORY,Mumbai,Maharashtra,919700369700,
Om Lakshaya Patho Laboratory,Mumbai,Maharashtra,919323732681,
Dr. GOYAL'S Diagnostic center,Mumbai,Maharashtra,918691085598,
Prime Diagnostic Centre,Mumbai,Maharashtra,917208088515,
Blood Test at Home,Mumbai,Maharashtra,918108063087,
Alpha Hitech Diagnostic Center - Trusted Diagnostic Center | Expert Radiologist and Fetal Medicine Specialist,Mumbai,Maharashtra,919967409833,
Elmas Diagnostic Centre,Mumbai,Maharashtra,918104448165,
GURUDEO DATTA DIAGNOSTIC CENTRE,Mumbai,Maharashtra,919594937700,
Noor diagnostic centre,Mumbai,Maharashtra,918080207997,
Sapna Diagnostic Centre,Mumbai,Maharashtra,919321211572,
Healthcare Pathology Kurla,Mumbai,Maharashtra,919769165931,
Accurate clinical pathology,Mumbai,Maharashtra,919769638408,
Roshan Clinical Laboratory,Mumbai,Maharashtra,918451849580,
National diagnostic centre(Pathology),Mumbai,Maharashtra,919987341383,
Saral Diagnostic Lab,Mumbai,Maharashtra,919769745895,
Global Lab,Mumbai,Maharashtra,919820004115,
Sapna Diagnostic Centre HP,Mumbai,Maharashtra,918828822077,
Globus Medical Centre : Blood Test | Sonography | 2D Echo | ECG | Digital X-Ray | Colour Doppler | Pathology in Kurla,Mumbai,Maharashtra,919220989192,
STAR POLYCLINIC & DIAGNOSTIC CENTRE,Mumbai,Maharashtra,918652304039,
Doshi Clinical Laboratory,Mumbai,Maharashtra,919820419105,
Rays imaging hub,Mumbai,Maharashtra,917039400603,
Bio-Path labs,Mumbai,Maharashtra,919370649974,
"M and Z Diagnostics - Diagnostic Centre in Kurla | X-Ray, Sonography, 2D Echo, ECG, Blood Collection | Pathology Lab in Kurla",Mumbai,Maharashtra,917506751222,
PC Diagnostics,Mumbai,Maharashtra,919137580133,
"Anur Pathology Lab : ALL BLOOD TEST | FNAC, PAP | SURGICAL PATHOLOGY |DIGITAL X-RAY | ECG",Mumbai,Maharashtra,918879880664,
Dr. Pintos Pathological Laboratory,Mumbai,Maharashtra,919867202726,
Apple Diagnostics,Mumbai,Maharashtra,918080988585,
Rathi Pathology And X-Ray Center and Ambulance service,Mumbai,Maharashtra,919221450575,
Shri Balaji Pathology Laboratory,Mumbai,Maharashtra,918779926958,
General Diagnostics GD,Mumbai,Maharashtra,919082316661,
UNIVERSAL PATHOLOGY LABORATORY,Mumbai,Maharashtra,919326362871,
A J PATHOLOGY LAB,Mumbai,Maharashtra,918108718061,
Health First Pathology Center,Mumbai,Maharashtra,919326100368,
Healthcare Medical Centre and Diagnostics - Pathology Lab in Kandivali East,Mumbai,Maharashtra,918928841541,
U & R Healthcare Centre : Blood & Urine & Diabetes & Sputum & Hormonal & Hepatitis & Vitamin Test | Home Visit in Chembur,Mumbai,Maharashtra,917710049591,
Rexa Labs: Pathology Lab and Diagnostics Centre in Chembur | Grant Road | Khar Road,Mumbai,Maharashtra,917977050109,
Alpine Diagnostics & Insiya Medical Kurla,Mumbai,Maharashtra,919136794892,
"Medcare Institute of Diagnostics - PET Scan Chembur, CT Scan, MRI Scan, X-Ray, Sonography, Pathology in Chembur, Mumbai",Mumbai,Maharashtra,918869906990,
"Kurla Ndc Diagnostic Centre - Blood Test In Kurla, Home Blood Collection In Kurla, Blood Collection at Home, ct scan in kurla",Mumbai,Maharashtra,918657017320,
One Billion Diagnostics,Mumbai,Maharashtra,919930000491,
Kamini Diagnostic Center (Pathology Lab)(Trusted Laboratory),Mumbai,Maharashtra,917208218068,
Rashmeeta Diagnostic Centre (RDC),Mumbai,Maharashtra,918779687950,
Anjali Diagnostic Centre,Mumbai,Maharashtra,919987774455,
Parakh Imaging and Cardio Diabetic Centre,Mumbai,Maharashtra,919769073526,
Central Diagnostic Center,Mumbai,Maharashtra,917977891809,
Lifeline Laboratory,Mumbai,Maharashtra,919699655511,
Taj Diagnostic Centre,Mumbai,Maharashtra,918928806835,
Global Diagnostic Center,Mumbai,Maharashtra,919320999664,
Apna Sonography,Mumbai,Maharashtra,919321092587,
ABHIPRAAY - CENTRE FOR ADVANCED ULTRASOUND GUIDED INTERVENTIONS AND GENETIC CLINIC,Mumbai,Maharashtra,919653326172,
Nutek Medical Centre,Mumbai,Maharashtra,918591513158,
WELLCARE DIAGNOSTIC CENTRE,Mumbai,Maharashtra,919920417645,
Sudha Computerized Pathology Laboratory,Mumbai,Maharashtra,919833125498,
CORDIAL HEALTH CARE ( Pathology),Mumbai,Maharashtra,919167089131,
SVV Pathology - Powai | All Types of Blood Tests | Thyroid Test | Special Test | Lipid Profile Test | Total Body Profile Test,Mumbai,Maharashtra,918291347987,
Helix Genetic And Pathology Laboratory,Mumbai,Maharashtra,919892699680,
Suraksha Path Lab - Best Blood Collection Centre in Jogeshwari,Mumbai,Maharashtra,919867946342,
Suraksha Pathology Lab - Best Blood Collection Centre in Powai,Mumbai,Maharashtra,919619961401,
Perfect Computerised Laboratory,Mumbai,Maharashtra,918828059660,
XPRESS DIAGNOSTIC PVT LTD,Mumbai,Maharashtra,918169956002,
PRIME DAIGNOSTIC CENTER VASHI NAKA CHEMBUR,Mumbai,Maharashtra,917400060298,
SRL Dr Avinash Phadke's Lab Chembur East,Mumbai,Maharashtra,917718813181,
Nupur Diagnostic Centre,Mumbai,Maharashtra,919323802714,
Health indians Laboratories,Mumbai,Maharashtra,919082107668,
X-TRA CARE DIAGNOSTICS,Mumbai,Maharashtra,917718806007,
Asavlee Dr.Aparna's Pathology Laboratory,Mumbai,Maharashtra,919821309914,
Dr Samantray's Pathology & Neurosurgical Centre,Mumbai,Maharashtra,919820646913,
S M PATHOLOGY,Mumbai,Maharashtra,918692946133,
Rushabh Path Lab,Mumbai,Maharashtra,919322993472,
Blood Test at Home Chembur Mumbai,Mumbai,Maharashtra,919152175350,
VIDYA DIAGNOSTIC CENTRE : Home Visit Blood Test | Diagnostic Centre in Chembur,Mumbai,Maharashtra,919322518750,
Dr Indumati Gopinathan's Pathology Laboratory,Mumbai,Maharashtra,919321370533,
Shraddha Clinical Laboratory,Mumbai,Maharashtra,919833918341,
Dr. Shedge Diagnostics,Mumbai,Maharashtra,919702133437,
Aishwarya pathology laboratory,Mumbai,Maharashtra,919819507793,
Health-On-Call Diagnostic Centre | Pathology | Sonography | X-Ray | ECG | 2D Echo | Home Collection | Portable X-Ray & ECG,Mumbai,Maharashtra,919869237877,
Radicare Diagnostic Centre - Amar Mahal,Mumbai,Maharashtra,918104544606,
SRL diagnostics ( Home Visit Available),Mumbai,Maharashtra,919004039308,
Aastha Diagnostic Centre Nx,Mumbai,Maharashtra,917977987199,
DR GOYALS DIAGNOSTIC CENTRE,Mumbai,Maharashtra,917715918782,
R.K. Pathology lab,Mumbai,Maharashtra,917710880047,
Sahara Diagnostic Centre,Mumbai,Maharashtra,917900101888,
Lakshya Pathology,Mumbai,Maharashtra,918356080313,
Saisiddhi Pathology Laboratory,Mumbai,Maharashtra,918108259088,
SR Lifecare Diagnostic Centre (Pathology Lab),Mumbai,Maharashtra,919082491470,
LABPRIX DIAGNOSTICS CENTRE,Mumbai,Maharashtra,918454822399,
Modern Laboratory n Xray,Mumbai,Maharashtra,919653375990,
Modern Laboratory,Mumbai,Maharashtra,919322622193,
SRL DIAGNOSTICS -DR AVINASH PHADKE'S LAB,Mumbai,Maharashtra,919870181881,
Shree Diagnostic Centre,Mumbai,Maharashtra,917768075809,
Disha Pathology Laboratory,Mumbai,Maharashtra,919870550742,
Priya Pathology and Diagnostic Centre,Mumbai,Maharashtra,918169393366,
Metro's Fully Computerised Pathology,Mumbai,Maharashtra,919702623331,
global diagnostic center,Mumbai,Maharashtra,919869421080,
S K PATHOLOGY,Mumbai,Maharashtra,918898127335,
Swami Samarth Pathology Laboratories,Mumbai,Maharashtra,919819426169,
Janshatabdi imaging centre,Mumbai,Maharashtra,918652500235,
JANHIT DIAGNOSTICS,Mumbai,Maharashtra,918779149029,
Neptune Diagnostics and Fetal Medicine center,Mumbai,Maharashtra,919930288288,
SRL Diagnostics,Mumbai,Maharashtra,918083696786,
Quartz Health Care,Mumbai,Maharashtra,917977324496,
Anjali Digital Scan,Mumbai,Maharashtra,919324015666,
"RADICARE Diagnostic Centre, Ghatkopar West",Mumbai,Maharashtra,917738113123,
Vital clinical laboratory,Mumbai,Maharashtra,919321897708,
Shree sharan diagnostic center,Mumbai,Maharashtra,918454833258,
Medilab Diagnostic centre : Blood & Urine Test | Health Checkup Plan | Body Profile | Home Visit | Diagnostic in Ghatkopar,Mumbai,Maharashtra,917498168003,
Amrut diagnostic centre,Mumbai,Maharashtra,919769348403,
Mauli Diagnostics,Mumbai,Maharashtra,918591747090,
Om Pathology Laboratory,Mumbai,Maharashtra,919821545923,
HARMONY DIAGNOSTIC CENTER,Mumbai,Maharashtra,919892335802,
Health Plus Pathology Lab,Mumbai,Maharashtra,919984652709,
Healthspring Powai,Mumbai,Maharashtra,917304990081,
Sanjeevani Diagnostic Centre,Mumbai,Maharashtra,918108936035,
JD DIAGNOSTIC,Mumbai,Maharashtra,918779473280,
NAAZ DIAGNOSTIC CENTRE ASSOCIATE WITH SRL DIAGNOSTIC,Mumbai,Maharashtra,918691917973,
Modern Pathology Lab,Mumbai,Maharashtra,919324718197,
Sushrut Diagnostic Center,Mumbai,Maharashtra,919820067802,
A M Pathology,Mumbai,Maharashtra,919324028292,
Jain Path Lab,Mumbai,Maharashtra,919869245727,
SPARSH PATHOLOGY LAB,Mumbai,Maharashtra,919082138195,
Omcare Lab I Pathology Lab / Diagnostic Center / Blood test Collection Center / RTPCR Home visit in Ghatkopar I Mumbai,Mumbai,Maharashtra,919820453019,
Khushi Pathology Laboratory,Mumbai,Maharashtra,917977779686,
Wellcare Diagnostic Center,Mumbai,Maharashtra,918369937165,
Amit Pathology Laboratory,Mumbai,Maharashtra,919869270796,
Aspira Pathlab & Diagnostics Limited - Collection Center,Mumbai,Maharashtra,918928379812,
Shifa Pathology Centre,Mumbai,Maharashtra,919004758530,
Echopoint Imaging Centre,Mumbai,Maharashtra,919322188408,
Siddhi Pathology Laboratory,Mumbai,Maharashtra,918097805678,
Saroj Pathology Laboratory,Mumbai,Maharashtra,918097390199,
TEGHI Clinical Laboratory,Mumbai,Maharashtra,919892760973,
Saksham pathology laboratory,Mumbai,Maharashtra,917021036730,
Sai Siddhi Laboratory,Mumbai,Maharashtra,919594378472,
Jeevan Vikash Foundation Charitable Davakhana And Pathology Lab,Mumbai,Maharashtra,919324536551,
My City Labs,Mumbai,Maharashtra,919819863862,
Pathology Home Care Services by Dr L H Hiranandani Hospital,Mumbai,Maharashtra,919769023328,
Accura Diagnostics,Mumbai,Maharashtra,918169865898,
Aarogyada Diagnostic,Mumbai,Maharashtra,919619293333,
IOCI INDIA - Best Cancer Treatment Hospital in Mumbai,Mumbai,Maharashtra,917303144599,
Balaji Pathalogy,Mumbai,Maharashtra,919224737850,
PRESTIGE DIAGNOSTICS / Best Diagnostic centre in govandi for Blood Test/Digital X-ray/Sonography/ECG/Dental X-ray/2D Echo,Mumbai,Maharashtra,918850503629,
Noor Diagnostic Centre,Mumbai,Maharashtra,919821950568,
A.K. Diagnostic Center,Mumbai,Maharashtra,919664890893,
Apple Diagnostic Centre,Mumbai,Maharashtra,918657249703,
Uzma Pathology Lab,Mumbai,Maharashtra,917208481273,
Curewell Pathology lab,Mumbai,Maharashtra,917039436445,
Health Solutions Pathology Pvt. Ltd. (H. S. Pathology),Mumbai,Maharashtra,919594521664,
Diagnostica SPAN Mumbai,Mumbai,Maharashtra,919888799994,
DARSHANA DIAGNOSTIC,Mumbai,Maharashtra,919029933205,
THE WELLNESS DIAGNOSTIC CENTRE,Mumbai,Maharashtra,919702787972,
Ganesh Computerized Pathological,Mumbai,Maharashtra,919819390182,
Sai Diagnostic centre,Mumbai,Maharashtra,919082252523,
Aasha Diagnostic Centre,Mumbai,Maharashtra,919224763107,
Kohinoor Diagnostic Center,Mumbai,Maharashtra,919920935191,
Pareetosh Pathological Laboratory,Mumbai,Maharashtra,919869390760,
Krishna Pathology Laboratory ECG And X Ray,Mumbai,Maharashtra,919594135622,
Path Cell Lab,Mumbai,Maharashtra,919892223371,
LAB AT HOME,Mumbai,Maharashtra,918879940404,
Rishabh diagnostic centre- Gadhav naka branch,Mumbai,Maharashtra,919136239990,
Amar Diagnostic Laboratory (Nilesh Sawant),Mumbai,Maharashtra,919869254416,
Life Line Pathology Lab,Mumbai,Maharashtra,919987093935,
Azmi X Ray Pathology Laboratory,Mumbai,Maharashtra,919892239238,
"AS DIAGNOSTIC CENTER, MANKHURD, MUMBAI",Mumbai,Maharashtra,918169565248,
Gateway Sonography & Diagnostic Centre,Mumbai,Maharashtra,919321774230,
Antarang Diagnostic Centre,Mumbai,Maharashtra,919223520444,
Sahara Sonography & X Ray,Mumbai,Maharashtra,919870584141,
RBM Diagnostic Centre.,Mumbai,Maharashtra,919769900244,
Venus Pathology Lab,Mumbai,Maharashtra,918898637920,
TRISHALA DIAGNOSTIC CENTRE,Mumbai,Maharashtra,919821182052,
BALAJI DIAGNOSTIC CENTER,Mumbai,Maharashtra,919222786092,
Aniket Diagnostic Centre,Mumbai,Maharashtra,919321960899,
Shreenath Medical Centre,Mumbai,Maharashtra,919833359984,
"Anjali Sonography , X-ray ,ECG and pathology",Mumbai,Maharashtra,919820219822,
Praman,Mumbai,Maharashtra,918097665039,
Minal Pathology Laboratory,Mumbai,Maharashtra,919323164622,
General Diagnostics Pvt Ltd,Mumbai,Maharashtra,917021122818,
DOCTORS DIAGNOSTIC CENTRE,Mumbai,Maharashtra,918850723381,
Laxmi Health Care Center,Mumbai,Maharashtra,918291219131,
Hrishikesh Diagnostic Center,Mumbai,Maharashtra,919867630202,
SRL Diagnostics : Blood & Vitamin & Urine Test | Diagnostic Centre in Bhandup,Mumbai,Maharashtra,918879933933,
Clinico Diagnostic Centre (Bhandup),Mumbai,Maharashtra,918591372962,
V Group Path Lab,Mumbai,Maharashtra,919619966989,
Sarvodaya Diagnostics,Mumbai,Maharashtra,919820559888,
Rishabh Diagnostic Centre Gaondevi,Mumbai,Maharashtra,919152406407,
Nishkarsh Diagnostic Center Bhandup,Mumbai,Maharashtra,919619614490,
Bhandup Imaging And Advanced Diagnostic Centre,Mumbai,Maharashtra,919930117433,
Dr.Kher's Clinic & Pathology Lab( Authorised Collection Centre),Mumbai,Maharashtra,919699393241,
H S Pathology Pvt ltd,Mumbai,Maharashtra,919773452345,
Ashwani Diagnostic Center (ADC),Mumbai,Maharashtra,918828261639,
Krishna Pathology,Mumbai,Maharashtra,919594135622,
Praman The Pathology,Mumbai,Maharashtra,918779360078,
Acumen Diagnostics .Pathology Lab| Heath Checkup| Blood testing Lab,Mumbai,Maharashtra,919808050050,
ARSH MEDICAL CENTRE - PATHOLOGY LAB,Mumbai,Maharashtra,917303022133,
ANITA DIAGNOSTIC CENTER,Mumbai,Maharashtra,918424891110,
Nidan Diagnostics,Mumbai,Maharashtra,918433854274,
Shree Samarth Diagnostic Centre,Mumbai,Maharashtra,918169662583,
"Aashirwad Pathology Laboratory, Digital X-ray & ECG",Mumbai,Maharashtra,919699640449,
Avior Pathology Lab Bhandup,Mumbai,Maharashtra,918879778171,
Dhanvantari Clinical And Imaging Center,Mumbai,Maharashtra,919870119154,
YATHAARTH DIAGNOSTIC CENTRE,Mumbai,Maharashtra,918960666266,
BIO-CARE DIAGNOSTIC CENTRE,Mumbai,Maharashtra,918655722075,
Star Care Patho Services,Mumbai,Maharashtra,919372376266,
Sushil Path. Lab.(NABL Accredited) & Aarti Diagnostic Centre,Mumbai,Maharashtra,918655030578,
SRL Diagnostics - Dr. Avinash Phadke,Mumbai,Maharashtra,919004331777,
Pooja Diagnostic Centre Pvt ltd,Mumbai,Maharashtra,919892733333,
LAB AT HOME,Mumbai,Maharashtra,918879910101,
millennium pathology,Mumbai,Maharashtra,918657557010,
IQRA DIAGNOSTICS CENTRE,Mumbai,Maharashtra,919594576132,
Anant Diagnostics,Mumbai,Maharashtra,918879990987,
Pooja Lab,Mumbai,Maharashtra,919892733333,
Aarti Diagnostic Centre & Sushil Path. Lab. (NABL Accredited),Mumbai,Maharashtra,918655063450,
Parikshan Surgical Pathology & Cytology Lab,Mumbai,Maharashtra,918454052303,
MediCheck Lab,Mumbai,Maharashtra,919970400271,
"Amensa Diagnostics - Pathology , X-RAY , ECG",Mumbai,Maharashtra,917039394488,
Riddhi Diagnostic Laboratory,Mumbai,Maharashtra,919892733333,
